person,text
Donald Trump,Get Snowden back from Russia—he has done tremendous damage to the US & should pay a very heavy price.
Donald Trump,Am flabbergasted your name was brought up in visiting White House in the same sentence as Al Sharpton like Gold & poop
Donald Trump,The donald looking good in the red tie on David letterman # VoteRed #2016
Bob Ross,"Itll give you a little challenge and let you use all the equipment. From all of us here, Id like you wish you happy painting, and God bless, my friend. upbeat jazzy music"
Bob Ross,"Use what happens naturally, dont fight it"
Bob Ross,"I always like to sit on the bank and watch the river go by. There. So, well do that. But all you have to do is just tap. Just tap. And the more you tap, the darker this will get"
Bob Ross,the point of the knife you can scrape in a few little sticks and twigs wherever you want them and as usual Bobs going to put in a big tree I like big trees as you know lets take the old fan brush
Bob Ross,beautiful background we worked so hard and we just covered it up lets take an old fan brush and im going to go right in to the van dyck brown load that brush full of paint both sides okay now watch
Donald Trump,Listening to you now. you are great.
Bob Ross,"Now then, tell you what, well use our little script liner brush. Well use a little Titanium White. Maybe theres a little birch tree that lives right there"
Donald Trump,Hi Ryan.
Donald Trump,What frightens them abt Trump is his totally NON POLITICAL CORRECT nature~Donald is shaking up the house!
Donald Trump,"On Mike and Mike, in two minutes!"
Bob Ross,"I know you get tired of hearing me say that over and over, but if you make these lines go at an angle, your reflections just absolutely will not look right. Then well go across"
Bob Ross,"Maybe well add a little bit more of the dark color to that, so it stands out a little more. There. See there. Just use a corner of the brush and just sort of rub these on"
Bob Ross,There we go. Then well tap a little bit here just to lay some mist in between these
Donald Trump,. # JoeTheismann was great as a political analyst on He knows far more than football. Thanks for the nice words Joe!
Bob Ross,"Lights coming from the left, wheres all these gorgeous little shadows gonna live in your mountain"
Bob Ross,"And hes got a friend. Dont makeem just straight, giveem some character. Letem move around and play in there. Our liner brush, paint thinner, and well put an arm or two on this tree"
Donald Trump,"Great, everyone is saying I did much better on last week than President Obama did tonight. I agree!"
Bob Ross,"This is the Indian Yellow and the Dark Sienna, and its all coming alive now. You dont hardly even know its there until you start putting a little white on there"
Bob Ross,"Im gonna add the least little touch of Phthalo Blue into that color. I want a little bluish. oh, thats nice. That is nice, I like that. Begin thinking about how your water is coming up"
Donald Trump,They're going to riot in Ferguson no matter what.
Donald Trump,Always watch Mr Trump Keep speaking the truth! Let's Get Our America Back! You Will Do It! God Bless!!
Donald Trump,"Realize that an entrepreneur's most important gift to the world is jobs, security, and well-being for others."" - Midas Touch"
Donald Trump,"well The Donald already knows who is going. Kevin, I feel for you !"
Donald Trump,I am very worried that if is re-elected then Medicare will be destroyed. We must take care of our seniors.
Donald Trump,"Hillary said such nasty things about me, read directly off her teleprompter...but there was no emotion, no truth. Just can't read speeches!"
Donald Trump,"If victorious, Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!"
Donald Trump,"Boys in the hood call me the black Donald Trump."" Great!"
Donald Trump,Thanks.
Bob Ross,Maybe this is a she tree. Or maybe its two or three trees. Maybe its a whole family of trees. Its up to you. See as you start telling little stories though now I see a whole bunch of trees there
Donald Trump,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.
Donald Trump,"Hope you had a great weekend with your gorgeous wife."" Very nice, thanks!"
Bob Ross,my knife take a little this dark Sienna little white into it pull it out cut off a little bit of paint let create a little tree trunk and you dont see the entire trunk but just here and there where
Donald Trump,"I recently heard you talked and acted like a Billionaire, before you became a Billioanire."" Interesting."
Bob Ross,path and for that well take the knife a little touch of Van Dy Brown pull it out very flat cut across and our little roll of paint again always that little roll of paint and go right up here you have
Bob Ross,"There, a little more white, you can make this as bright as you want it, and the more you blend it, of course, the more the dark sienna and yellow ochre will mix in there and dilute it. Okay"
Bob Ross,"And then we pull across, look at that. See, itll give the impression of a little water right there. And thats all you have to do. I know sometimes I get sorta carried away and get excited"
Donald Trump,“He who is not courageous enough to take risks will accomplish nothing in life.” - Muhammad Ali
Donald Trump,"only can save us form this turmoil # Trump2016"" Perhaps so!"
Bob Ross,almost have to put on a coat to look at them these are very warm and very soft and they go well in peoples homes people like these kind of paintings these are the type paintings i do for special
Bob Ross,"But you can put as many layers of these in as you want, just one after the other. See there. There we go. brush banging I always beat the brush, just to knock out any excess paint"
Donald Trump,Awesome. Australia is screening # CelebrityApprentice 12 Jan can't wait
Bob Ross,"Now well take the big brush, and very gently hypnotize this, just work it a little bit, leave it alone"
Donald Trump,"Leaving for Albany, New York now, massive crowd expected. Very exciting!"
Bob Ross,"Im gonna take some Van Dyke brown, lets go right in here. Lets put a little brown in here. There. Something about like so, I dont know, whatever you want. Let it go on out here"
Donald Trump,So Bill if America was SO LONGING to learn more about candidates why the 50 percent audience loss?
Donald Trump,The Scotland golf course in Aberdeen is open & packed—really cool to see & many are saying the greatest golf course ever built.
Donald Trump,"Like him or hate him runs a brilliant campaign for # POTUS2016 !"" Thank you!"
Donald Trump,"Whether you love, like or hate Donald Trump, I will be on Bill O'Reilly (Fox) tonight at 8.00. Bill knows Trump is great for ratings!"
Bob Ross,beginning to see huge trees that are hanging over here and maybe theres a little light coming through oh this be a super place to go and hide all right few more bushes and trees down in here but
Donald Trump,"Coronavirus numbers are looking MUCH better, going down almost everywhere. Big progress being made!"
Bob Ross,"I spent several hours just playing with him, and I thank Diana for sharing that with us. He is absolutely gorgeous. We didnt even name him"
Donald Trump,Glad to see my interview with Ronald Kessler Hopefully the can get the message.
Donald Trump,"“If you have a crisis, whether on a ship or wherever, there are heroes who rise above it.” - Jerry Bruckheimer"
Bob Ross,"Little bitty, little little bitty roll of paint on your knife, almost no paint"
Donald Trump,"The Democrat controlled House never even asked John Bolton to testify. It is up to them, not up to the Senate!"
Donald Trump,Donald would be the right guy for the USA. I agree.
Donald Trump,Wind Mills are highly dangerous - They tend to sheer off blades and catch fire in gales and storms True!
Bob Ross,"This is a fantastic painting to do as a demonstration for friends or relatives or just people who are going to watch you paint, and dont let them see you put the color on, and theyll think you"
Donald Trump,"James Comey will be replaced by someone who will do a far better job, bringing back the spirit and prestige of the FBI."
Donald Trump,"Many more Republican voters showed up yesterday than the Fake News thought possible. The political pundits just don’t get what is going on out there - or they do get it but refuse to report the facts! Remember, Dems are High Tax, High Crime, easy to beat!"
Donald Trump,Going over to now to introduce cast etc.-- watch.
Donald Trump,it's amazing how people fear a change for the better
Bob Ross,Just where ever you want them
Donald Trump,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!
Donald Trump,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!
Bob Ross,"And well come right over here. And Im gonna, once again, take one side through that light color. Maybe well put our light side over here"
Bob Ross,Thought today wed do a beautiful little sunset
Donald Trump,Did Hillary really say Businesses don't create jobs?! # Trump2016
Donald Trump,"if trump is not on that stage no one will watch"" So true!"
Bob Ross,"Well just make him a little taller, that way hell make a bigger splash when he hits the water"
Bob Ross,"Maybe its gonna crash over and go imitates wave breaking right in here somewhere, and itll come out like this. Then all your waves back here will, they will spread out like a fan"
Donald Trump,The Senate should be more concerned about actually passing a budget than spreading lies about taxes.
Bob Ross,That assures that the magic whites nice and even all the way across the canvas
Bob Ross,excess the more you can scrape off the easier The Next Step will be really really really scrape hard then take the large brush grab it and pull see cuz this canvas is wet with a liquid white you can
Bob Ross,"Yeah I talk about this mean old director all the time, we want to put a picture of her in the newsletter so you can see what she looks like. There. Okay. Alright"
Bob Ross,"Because as you know, we dont make mistakes, we just have happy accidents in our world. See there. A little bit over here. Where ever you think it should be"
Bob Ross,"Now maybe, lets see if that shows up, might have to make it a little lighter to get it to show, so well add a little white, just a little touch of white. Yeah, thats a little better"
Bob Ross,lets go up here and in here Im just going to put the indication of a few little trunks just a few here and there most of them you wont ever see but should they show through it gives the painting
Donald Trump,"I hear is in big trouble. Unlike me, his viewers & ratings are way down & he has become irrelevant—glad I didn’t do his show."
Donald Trump,The Iraqi army has squandered the majority of the weapons & training we gave them for 10 long years. When will we learn?
Bob Ross,"Now Ive already had the magic white on the canvas before I started so, we have that ready, there we go, just nice little sky with some life in it"
Bob Ross,and form I know you get tired of hearing me say that but its so important there just one layer after another H you can almost hear the birds in here did you get to see the little blue J I had on a
Donald Trump,"Can you believe I am doing this important work for our Country, and have to deal with Corrupt Adam Schiff and the Do Nothing Democrats at the same time? It was not intended to be this way for a President!"
Bob Ross,"And at home, let your imagination be your guide, let your heart take you wherever you want to be"
Bob Ross,"There we go. And well start right here, let it work outward"
Donald Trump,Thank you. warned for a year now about windfarms - Salmond is a moron
Bob Ross,working forward there maybe one right here whoever you have to make those big decisions thats what makes painting fun is that you can make decisions and you can create a world that you want there we
Bob Ross,"banging And young people really, really like this"
Donald Trump,"California has a rare opportunity to turn things around and solve its high crime, high tax, problems - along with so many others. On June 5th., vote for GOP Gubernatorial Candidate JOHN COX, a really good and highly competent man. He’ll Make California Great Again!"
Donald Trump,Great to see Tony La Russa manage one last game last night. Congratulations to the National League on winning the All-Star Game.
Bob Ross,"Now then, without cleaning the brush, Im going to take a little touch of Yellow Ochre, just a little, dont need much. There we go. Take that and well come right in here"
Donald Trump,Good luck Joe!
Bob Ross,Wherever you want it. But no pressure. Allow that color to break. Just graze it when you come across. And make long strokes. Like that. But no pressure. Absolutely none
Donald Trump,"Wow, Nellie Ohr, Bruce Ohr’s wife, is a Russia expert who is fluent in Russian. She worked for Fusion GPS where she was paid a lot. Collusion! Bruce was a boss at the Department of Justice and is, unbelievably, still there!"
Donald Trump,Hopefully your breakfast is with your 2016 pres exploratory committee #2016 Hopeful
Bob Ross,"See, and give it a push, so that the tips of the bristle are loaded there, see. Give it a little push. Thats where the paints at now. Its right at the tip"
Donald Trump,"Since Election Day 2016, Stocks up almost 50%, Stocks gained 9.2 Trillion Dollars in value, and more than 5,000,000 new jobs added to the Economy. If our opponent had won, there would have been a market crash, plain and simple!"
Donald Trump,"Romney's failed advisors, like campaign mgr Stuart Stevens are all over TV telling people how to win. But they lost- don't know how to win!"
Bob Ross,And well take this old big brush and lets put us some little foothills right in here
Donald Trump,"....of PROTESTERS killed in Iran itself. While Iran will never be able to properly admit it, Soleimani was both hated and feared within the country. They are not nearly as saddened as the leaders will let the outside world believe. He should have been taken out many years ago!"
Bob Ross,"These whole winter scenes are a lot of fun, and I really think they might be the easiest ones to do. There we are. And we just blend that a little bit till it looks nice and soft and. pretty"
Donald Trump,I will step over them to buy a tie.
Bob Ross,"Since the darks there, all you got to do is put a little light, like so. Its really all that we need. Now then"
Donald Trump,Wish you would host Apprentice UK! Be great to see a REAL business genius rather than a dull grumpy grey one
Donald Trump,"Something must be done with dopey - he is pushing Republicans down the same old path of defeat. Don't fall for it, Karl is a loser"
Bob Ross,"And you can get carried away, and finally just cover up the whole picture with snow"
Donald Trump,"The RNC, which is probably not on my side, just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC."
Donald Trump,The NYPD has been doing a fantastic job protecting NYC. I hope Chief Ray Kelly is strongly considering running for mayor.
Donald Trump,"please do our nation a favor and run for president!! # trump2016"" Somebody good better do that, and fast!"
Donald Trump,Negotiation: Think about what the other side wants. Know where they’re coming from. Don't underestimate them. Create a win/win situation.
Bob Ross,"Pull the paint out as flat as you can get it, cut across and get our tiny, little roll of paint right there. Okay, lets go up here. Now, you gotta make your first major decision in this painting"
Donald Trump,"ill help bring home Ohio Mr Future President"" Love it!"
Donald Trump,"....Paul Ryan almost killed the Republican Party. Weak, ineffective & stupid are not exactly the qualities that Republicans, or the CITIZENS of our Country, were looking for. Right now our spirit is at an all time high, far better than the Radical Left Dems. You’ll see next year!"
Bob Ross,Its just like you were writing. You dont have to wait until the painting is dry. Okay. There
Bob Ross,"And then using gray gesso in the background, Ive just taken a natural sponge with gray gesso on it and just tapped"
Bob Ross,"We dont want a whole bunch of color, just where you think thered be a happy little shadow. There. Maybe, right here. There he goes. Lets bring this one distinctly through"
Donald Trump,...confidence that President Al Sisi will handle situation properly.
Donald Trump,"haha I think it's cute how my sister likes Donald trump "" Tell your sister I think she's great!"
Bob Ross,"Lets get a little fan brush, take a fan brush. Im gonna mix up, well take some alizarin crimson, a little bit of the phthalo blue, maybe even put a little black in there. Like that"
Bob Ross,So we have a grey sky with a little bit of yellow in it and thats all thats in that sky that you see in the opening. I like that opening that little painter man is so cute
Donald Trump,"....USA has gained Trillions of Dollars in wealth since November 2016. All others way down. Our power is Economic before having to use our newly rebuilt Military, a much better alternative. Oil is secured. Our soldiers have left and are leaving Syria for other places, then...."
Bob Ross,"You try it and see cause everybody is different, thank goodness, so it makes us all wonderful and special. Would be boring if we were all the same, Ill tell you that"
Donald Trump,Enjoying the Olympics. Great coverage by as well. GO TEAM USA!
Donald Trump,"I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, “when will life return to normal?” Does anybody really believe that? There was no leak, they made it up – they are CORRUPT & FAKE NEWS...."
Donald Trump,Anderson Silva just got knocked out by new champion Chris Weidman! Congrats to Chris.
Bob Ross,We can swing this around and bring these two right together
Donald Trump,officially # CelebApprentice is back to being my favorite show! Thanks Great!
Donald Trump,Thank you “The President has gone through a year and a half of totally partisan investigations - what’s he supposed to think?”
Bob Ross,"I put the liquid white in there, once again, only the thin the titanium white. Be right back. Get a little blue. A very small amount of the phthalo blue. Ready to have some fun. Lets do it"
Bob Ross,"Swoomp See there, now then maybe have a little snow right there. For everyone, just think about where light will zing through there and play. Make all these little highlights on the mountain"
Bob Ross,it calm it down little light hitting right on those tree trunks now we clean the knife and just begin touching tapping is just a clean knife so the color mixes together and thatll subdue it make it
Donald Trump,Trump Golf Links at Ferry Point will host many major championships over the years. Great thing for NYC—congratulations to all!
Bob Ross,"And you can also take and put a little titanium white on the brush, or even a little liquid white, thats a little too stiff. Well use liquid white"
Bob Ross,a painting that youre totally satisfied with you might as well stop your painting career is you have nowhere else to go the fact that youre dissatisfied with your painting when its done and you can
Bob Ross,"If it doesnt, then weve defeated our purpose. Sorry to jump around like that. Just jump all over the canvas. There. Maybe a hair there. Just blend up a. Put a little titanium white on there"
Bob Ross,"Okay, maybe well have a little mountain that lives way, way back in the distance here. Very simple little mountain, one thats very quiet, very subdued"
Donald Trump,"As I have stated many times, if the Democrats take over the House or Senate, there will be disruption to the Financial Markets. We won the Senate, they won the House. Things will settle down. They only want to impeach me because they know they can’t win in 2020, too much success!"
Donald Trump,Win!
Bob Ross,and says Id love to pay you 100 for that and youre thinking wow am I really that good you know there we go nice distant Foothills now this side over here looks kind of barren so maybe we were to
Bob Ross,"Okay, maybe a little thing here and there, wherever you want em. This is gonna be background material thats far far away, so were not looking for detail"
Bob Ross,people may look at you like youre a little little different but thats all right us painters as you know were happier than most people so its okay its okay now then Im going to go back to my fan
Donald Trump,"“Design your business from the start so that it is leverageable, expandable, predictable, and financeable.” – Midas Touch"
Donald Trump,I am impressed with how clearly explains the challenges we face and the solutions will bring as President.
Donald Trump,IKR. He b slumming it big time! White House will need lots of upgrades. Just like our country.
Donald Trump,"ego is outta control! I believe he's trying to upstage Trump, but that will never happen."
Donald Trump,True--just terrible.
Donald Trump,"By popular request, I will be live tweeting during Celebrity Apprentice (Sunday 9 P.M.)."
Donald Trump,There is nothing we can ever give to the Democrats that will make them happy. This is the highest level of Presidential Harassment in the history of our Country!
Donald Trump,No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.
Bob Ross,to have a few right there though little liquid white on the knife get us a little of that and lets put us a water line right up in here just like so really cut that in act like youre trying to cut a
Bob Ross,"Now then, push that brush. Theres that little ridge of paint we talk about. There, just give it a little push. See, it works very well. Lets go back up here"
Bob Ross,"But if you paint a portrait that has one eye square or something, I guarantee you, everybodys gonna notice it. laughs So, I gave up portrait painting"
Donald Trump,The Republican Party will become “The Party of Healthcare!”
Donald Trump,"I am # SouthAfrican and I can say, you are 100% correct. Lately we are starting to live in fear. # notgood"
Bob Ross,This canvas is afraid of you. Youre the master
Bob Ross,lets go right up in here and well just pop in a few little little bushes dont want to kill all the little little tree trunk areas that you made there just a few see that little light area now is
Donald Trump,"Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive car, that is far less safe and doesn’t work as well, because execs don’t want to fight California regulators. Car companies should know...."
Donald Trump,Spoke with Governor of North Carolina today. He is doing a tremendous job under tough circumstances.
Bob Ross,"Theres another little tree, bush, whatever you wanna call it, wherever, were still just using the corner of the brush. Thats really all there is to it"
Donald Trump,"I'm excited for this season, can't wait to watch"
Donald Trump,To be yourself in a world that is constantly trying to make you something else is the greatest accomplishment.-- Ralph Waldo Emerson
Bob Ross,"There. Let these colors just go right to each other. The transition between colors then will be very smooth, very gentle. They wont distract the eye"
Bob Ross,lavender color dark lavender color and we just put the indication of a little happy little path right here see he needs a little way to get out of this cabin then we can come back with a round brush
Bob Ross,"Shoot, while Ive got that going, maybe over here theres just a little stringy cloud. See, just put in a basic shape, thats all you need, thats all, it doesnt matter. Clouds are very easy"
Donald Trump,How can beat Hillary Clinton- if he can't beat anyone else on the # GOPDebate stage with $150M? I am the only one who can!
Donald Trump,"The Dems were trying to distance themselves from the four “progressives,” but now they are forced to embrace them. That means they are endorsing Socialism, hate of Israel and the USA! Not good for the Democrats!"
Bob Ross,and well put a little touch of that yellow and white mixture right down in here now then Im going to go right into a little touch of the yellow o I havent cleaned the brush still has the yellow and
Donald Trump,"You need to become president before world war 3 starts!"" Do not kid yourself, World War III could happen."
Donald Trump,if you run...it will be the first time I vote
Donald Trump,"Got the endorsement of Brian France and yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!"
Bob Ross,here on on the canvas and now Im going to have them graphically run all the colors across the screen that you need to paint this project with me and itll come across in the same order that I have
Donald Trump,"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the"
Donald Trump,"“Winning takes talent, to repeat takes character.” - John Wooden"
Bob Ross,"And, underneath the little needles and stuff begin, oh, they get tired"
Bob Ross,"Now, if you wanted to paint this picture without the oval you certainly can do that, just leave it off. Can do easy, no big deal"
Donald Trump,Happy birthday!
Bob Ross,the easiest things that you can do so simple lets put some little tree trunks in there Ill take paint thinner let me get some more thinner here paint thinner on my liner brush and I want to mix this
Donald Trump,Who thinks that President Obama is totally incompetent?
Donald Trump,"The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in the World! If Iran attacks an American Base, or any American, we will be sending some of that brand new beautiful equipment their way...and without hesitation!"
Bob Ross,"Theres one, just push sort of upward. Just give it a little upward push. This is one of many ways of making beautiful little bushes. Sometimes we use a little round brush"
Bob Ross,"And well just put in all kinds of little indications. There. And Im using just the corner at times just to blend it, to sort of stir it up, to mix it up"
Bob Ross,"Of course you can feel it while its wet too, but its gonna get all over your finger. So just wait till its dry"
Bob Ross,winter scene Im you know partial to winter scene since I lived in Alaska for so many years so lets go up here and do it Ive already covered the canvas with a nice thin even coat of the liquid white
Bob Ross,"Its part of nature, you see it just about everyday"
Bob Ross,"And you can put shape in here, change things, move em, anything that you want, you can do here. Lets put in some highlights, then well come back and do some shadows, maybe well go over here"
Donald Trump,If anyone can turn around this country and create jobs it's It will not even be difficult.
Bob Ross,"Man, let me find the liner brush. There it is. These brushes, if you dont watch it, theyll sneak off and hide on you, leave you by yourself. We have a few limbs hanging right here. Theres one"
Donald Trump,You have to learn the rules of the game. And then you have to play better than anyone else. -- Albert Einstein
Bob Ross,"And were making the crisscross strokes, little X strokes. There"
Donald Trump," purely a political move if he met w/Obama,Mr.Trump please put the heat on this clown show!"
Donald Trump,Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!
Bob Ross,let some of this bounce right over this dark color just push it in get tough with it get tough with it just let it bounce and play look at there wherever you think it should be thats where it should
Bob Ross,really hope youve enjoyed it so happy painting and God bless Ill see you next time Music
Bob Ross,"You know me, I like a little bit of action. Im gonna take a little touch of Alizarin Crimson. Very, very small amount. Cant say that enough. I just wanna warm it up a little right about in there"
Donald Trump,"Congressman Jerry Nadler fought me for years on a very large development I built on the West Side of Manhattan. He wanted a Rail Yard built underneath the development or even better, to stop the job. He didn’t get either & the development became VERY successful. Nevertheless,...."
Bob Ross,"Now then, lets take some titanium white, a little titanium white, pull it out as flat as you can get it, cut across, and we have our small roll of paint, see, right on the edge"
Bob Ross,"Beat the bristles against any firm object. For home use, though, I really recommend that you look into a little brush beater rack that you can put in the bottom of a garbage can"
Bob Ross,"brush. Tap a little bit of color right into the bristles, tap firmly. Alright, lets go up in here and lets decide where little things live over here"
Bob Ross,the canvas push it right into the fabric youre not going to hurt this theres really not much paint on the knife push it just try to push it right through the canvas and then scrape off all the
Bob Ross,and you can you can do it yeah take just a clean pointed knife and scrape in a few little sticks and trunk indications here and there just like so all right you know me im not happy when we paint
Bob Ross,"gentle music Okay, your little highlights over here. There we go"
Bob Ross,"So now each plane in the painting, each layer of the painting has stopped at a different point within this tape and thats one of the things that make this painting so interesting when people look at"
Bob Ross,"I think now, well just put a couple little things here and there. Put another little stick or two"
Bob Ross,"Alright, back to our brush that has all the pretty colors on it, put a little liquid white with it. Hooo, thats nice. Little more crimson. Alright"
Donald Trump,"your book's doing well in the UK mate."" Thanks."
Bob Ross,No use letting you stop now. And maybe he had a little friend that fell over with him. There we go
Bob Ross,"Maybe over in here, just wanna work em around and look, and see where you think there oughta be things. There we go. Theres another one. See, this will also help you expand your imagination"
Donald Trump,jebbush marcorubio: How could those two think they can compete with you. You are a legend.
Bob Ross,little path it goes right back in here youd have to have a way of getting back in here and catching that big trout that lives right over in there so well just put some brown on first then ill just
Donald Trump,"Remember, go vote--we need real change this time."
Donald Trump,"great interview, yeah Trump said Iraq would be a disaster yrs back if not controlled..he was right"
Donald Trump,Anne Hathaway was great on Saturday Night Live her singing voice is amazing!
Bob Ross,"There we go, okay"
Bob Ross,And were not concerned with this side over here. All were looking for is this nice edge right here. At this point. Later on well be concerned with everything
Bob Ross,"Now, very, very gently, a hair just about touches, not quite, just about. There we go"
Donald Trump,I'll be on on Monday at 7:30 AM. Tune in!
Bob Ross,So lets take and put a few more little sticks here and there. Just let them go
Bob Ross,Take a little of the thin oil. And lets sign it right here. I hope youve enjoyed this painting
Donald Trump,you'll be the first person I ever vote for. # Trump2016
Donald Trump,"The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of your all time favorite duly elected President, me! T.V. ratings of CNN & MSNBC tanked last night after seeing the Mueller Report statement. up BIG!"
Bob Ross,"If you start with a thin, loose paint, your gonna become a mud mixer"
Donald Trump,"With this month's 224-page book Crippled America, Trump has most specific policy agenda of any candidate.."
Donald Trump,Work hard!
Bob Ross,"But push upward with the fan brush and you can create the illusion of all kinds of little things. I know, maybe theres one way up in here"
Donald Trump,"If you run for President I, a democrat will vote for you. Watched Merideth Show on 12/22"
Bob Ross,"If you get in the habit of loading the knife that way, it will save you a lot of agony, make things work much better for you"
Bob Ross,"It just fascinates me. I worked for so many years painting, but painting was hard for me. It was not fun, I worked at it. And then I discovered this, this style of painting"
Bob Ross,"There we are. Okay lets go back up here. Lets see, a little tree lives, about right there. Certainly does now. There we are, just use the corner of the brush and off you go like that"
Donald Trump,Jeb Bush has a photoshopped photo for an ad which gives him a black left hand and much different looking body. Jeb just can't get it right!
Donald Trump,"was ur first tee shot at trump links a snap hook?"" Sadly, yes!"
Donald Trump,They must actually like me!
Bob Ross,"I have several old fan brushes going so I dont have to spend all my time washing brushes. Im gonna take a little white on the fan brush here. Okay, lets go back up here"
Donald Trump,I will be interviewed on Good Morning America tomorrow at 7:00 A.M. Big new ABC poll coming out - I hope I do well!
Bob Ross,start i want to add a little shadow right here this is im just using the side of the brush think about the foam thats crashing all in here this is the shadow part of the foam thats all were doing
Bob Ross,well take titanium white and the least least little touch of the yellow in it once again okay lets go up here now we want to put some highlights on this so here we just sort of push upward push give
Donald Trump,"Mr. President, tell Iran to immediately free the CHRISTIAN PASTOR, as a sign of good faith, & if they refuse break off talks--big sanctions"
Donald Trump,Say hi to your father--enjoy the tie.
Donald Trump,Thanks!
Bob Ross,already thats a good dark color all right let me grab another fan brush here I tell you what tell you what Im going to go right into some liquid white and then right into the titanium white Im
Bob Ross,"And this is a nice sky if you want to put rays of light, it would be very easy to do. I dont think well do that today but itd be very easy"
Donald Trump,Thanks!
Donald Trump,Love this man!!! Thanks.
Bob Ross,Things will begin appearing if you just start out with a general idea. You dont really have to plan each and every little thing here. Itll just actually start appearing if you just let it work
Bob Ross,"Maybe right up here, theres one too. Seems like I remember one up here"
Donald Trump,"Congratulations to the 2016 # StanleyCup Champions, Pittsburgh"
Donald Trump,Even the Elf On The Shelf is STARTING to get Restless! On JANUARY 4th the APPRENTICE is going to be Great!
Donald Trump,"I had an incredible dining experience Honestly unparalleled! The food, staff & service was beyond"" Thx"
Donald Trump,"Crooked Hillary's brainpower is highly overrated.Probably why her decision making is so bad or, as stated by Bernie S, she has BAD JUDGEMENT"
Donald Trump,"For years and through many administrations, everyone said that peace and the denuclearization of the Korean Peninsula was not even a small possibility. Now there is a good chance that Kim Jong Un will do what is right for his people and for humanity. Look forward to our meeting!"
Bob Ross,"Then all we need to do is put a little bush over the top of it, and it sets it right down into the painting. Shoot, I think we have a finished painting"
Donald Trump,"TRAIN WRECK just the beginning. Our roads, airports, tunnels, bridges, electric grid - all falling apart.I can fix for 20% of pols, & better"
Bob Ross,"Theyre your best friend. Take care of them, take care of them. Now Im going a bit into the black some more, Im just, same color Im just making it darker"
Bob Ross,"and today, Ive cut a little oval out of some contact paper, and just stuck it on. And then we covered the whole area here with just a thin, even coat of liquid white"
Bob Ross,"Just to give a little, a little indication. Because Im probably going to take the little blender brush and blend this whole mountain to soften it. Im not trying to put much detail in it"
Donald Trump,I want him to do a great job but he can't.
Bob Ross,"I want this one, this lavender color, more to the red side, so well add more crimson than normal. There"
Bob Ross,Maybe a little more right over in here. OK Now then. Lets have some fun. Let me wash the old brush. Thats always the highlight of this whole painting. There. Shake it off
Bob Ross,"Bushes. There they are. But just using the top corner. Thats all we need. Okay, Im gonna go back to my brush that has the dark color on it"
Bob Ross,"Very gently. Create the illusion of an old building. Now then, on our old building, lets have some boards. Well take some van dyke brown here, just a small roll and just touch. Just touch, see there"
Donald Trump,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!"
Donald Trump,"watched you Letterman.. Good Job! Your Hired!"" Thanks!"
Bob Ross,"- Hi, welcome back. Certainly glad to see you today. This is the last show of the 20th series, so Im very very glad youre with us"
Bob Ross,"Then one side of it only, throw a little bit of light color. We can go in here, and this just creates the indication of little stones. Thin paint"
Donald Trump,I'm watching Joe (who is 100% correct on Afghanistan) fondling the once great Time Magazine-so sad to see how skimpy it is!
Donald Trump,Don't forget to tune in tonight for the two hour premiere of The Apprentice. 9 pm EST on NBC. We're all in for a fantastic new season!
Bob Ross,and easier there okay just bring it right on across like this there little touch of the bright red here and it will Sparkle this Rascal up just a little doesnt take much there see but already in this
Bob Ross,Just like so
Bob Ross,with it let it happen and within a very short time if you practice you learn to compose your paintings as you paint another question that Im asking continually is if we do any editing on these shows
Donald Trump,"I love and the way he will speak the truth regardless. I have so much respect for this man. # hero"" Thanks."
Bob Ross,"Now, this is a much darker color, and well come right in here. Same color but darker, and put it in the front of this rascal"
Donald Trump,13 Syrian refugees were caught trying to get into the U.S. through the Southern Border. How many made it? WE NEED THE WALL!
Bob Ross,"bristling And then, we lift in the direction and angle that the mountain is flowing"
Donald Trump,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both try to make it a very special moment for World Peace!
Donald Trump,"You are a brilliant Business man! The US needs your skills to become great!! Trump for President."" Thank you!"
Bob Ross,"Lets take some liquid white, dark sienna, Van Dyke brown, mix em together, I wanna make a very thin, thin paint here. Very thin. But you can see its almost. almost like liquid white, very thin"
Donald Trump,Thanks Darlene.
