person,text
Bob Ross,"If you watch the show in the past, you know I like little squirrels. I have a bunch of squirrels. I raise, well I usually raise anywhere from two or three to a half a dozen a year. Turn them loose"
Bob Ross,I have the good fortune of working with a lot of the rehab people around the country
Bob Ross,Here in Muncie theres a lovely lady named Diana Schaffer that takes care of animals and shes taught me a tremendous amount about all these little creatures
Bob Ross,And in Florida theres several other people that I work with
Bob Ross,"I like to work with animals, and these people, they work with injured and orphaned animals and devote their whole life to it and I have a great respect for them. There"
Bob Ross,I want these trees instead of the nice smooth ones we usually make. Lets make some trees today that have character. These trees are not going to end up as future telephone poles. Guarantee you
Bob Ross,"I want them to be ragged. grunts Rough, rough. Thats what my dog said when he sat down on the sandpaper. Rough. Bad joke"
Bob Ross,Now Im pushing because I want a lot of little things to happen with the brush. Normally you would pull so youd get a smoother line. I want the roughness today
Bob Ross,"I want these trees to look like, oh, its been a rough life out here. See. Pulling the edges out. Really rough. This is a place you wouldnt want to go in the middle of a dark night"
Bob Ross,"Its one of them scary places. There. When I was young, there was some places where I lived that, they were just sort of scary"
Bob Ross,"Youd be out the evening and it started getting dusk, you could make out all kind of monsters that lived in there. There we are. But we lived way out in the woods. I grew up in Florida"
Bob Ross,And we lived so far back in the woods they used to have to pipe sunlight into us. There. All right. See how all them all limbs. Well come back with a liner brush and put in a few little ones
Bob Ross,"But I really want these old raggedy looking things. Shoot, I like that. I want a tree over here. This is our world, so we can put trees anywhere we want them. Maybe it comes all the way down to there"
Bob Ross,I dont know. You make that decision. And this paintings great if youve never painted before. This is an easy one. You can do this one. You can do this one
Bob Ross,We try to do some paintings in each series that work so well those who are just beginning can have outstanding results with them
Bob Ross,"Or people whove painted a little bit, they can just have fun with them"
Bob Ross,And we try to do some paintings that have a little more challenge to them for those that have painted for a while and they need a little more challenge
Bob Ross,Im just taking the brush and rubbing it up and down. I want to make the indication of some little bushes that live way back here. Gotta have a place for my little friends to hide. There
Bob Ross,"Probably, a little racoon lives right in there. There we go. I like little racoons when theyre little. They are the cutest little devils"
Bob Ross,"I got a letter from somebody here a while back, they werent happy that I was condoning keeping these animals as pets. Let me emphasize, strongly. I do not keep these animals as pets"
Bob Ross,"I only try to help the rehab people raise them up, and then theyre turned loose back to the wild, because thats where God intended for em to be"
Bob Ross,"I have all these little squirrels in my backyard that Ive raised, and its funny, people come to the house, laughs and theyre like little puppies"
Bob Ross,"Im not exaggerating, they literally, they come to my back door, in fact, theyve ate a hole through my screen on the patio"
Bob Ross,"But they come through the screen, and they come to the back door, and they scratch on the door like a little puppy, wanting me to come out and bring em some goodies. They know Im a soft touch"
Bob Ross,"blows air I just decided I was talking so much, Im gonna put another tree in. But isnt this an easy way to make some gorgeous, old rough looking trees. Tough old trees. There we go"
Bob Ross,"Just get a general idea of where we want em to be. I like that. Now, Ive got a couple of filberts going here, so I dont have to spend all my time just cleaning them"
Bob Ross,"Maybe back in our world, here, just make a decision. whistles Maybe theres some more snow lives right in there. I dont know. You know, painting is such an individual thing"
Bob Ross,"Dont just try to copy somebody elses work. Just do your own thing. We each see nature through totally different eyes, and thats what youre to paint"
Bob Ross,"I say that over and over, because I just dont, I dont want to teach people to copy. Shoot, anybody can copy. Creative freedom, though, is where its at. Thats really The Joy of Painting. There"
Bob Ross,"We use no patterns, no sketches, we let our imagination take us to worlds that we can only imagine. We can do that. We can do that, we can do anything. Anything, at least on this canvas we can"
Bob Ross,"Maybe theres another little bush lives right here. Ive mentioned before, on this canvas, I have absolute and total power"
Bob Ross,"I can do anything here my heart desires, I can change the course of mighty rivers, anything. When I go home, the only thing I have any power over is the garbage. It sits there and waits on me"
Bob Ross,"There we are, but thats okay. I can always escape to this piece of canvas and create any illusion that I want. So can you. Maybe theres a big old root on this tree, it comes right out like that"
Bob Ross,"Like that. Lets put some arms on this old tree. grunts Once again, Im pushing a lot with the brush, just to make them all gnarly. Is that a word"
Bob Ross,"My son Steve and I are both bad about making up words. I learnt that from him, he didnt learn it from me, of course. There we go"
Bob Ross,"Old Steve, if youve never had a chance to watch him paint, that son of a gun is one dynamite painter. Hes almost, what, 27 years old now. Hey, and this is the 27th series, what a coincidence"
Bob Ross,"But he has been painting, I think, since he was born. He was about 12 years old before he realized everybody didnt paint. There we go, just a little snow over there"
Bob Ross,Well just bring that little bush in the background down. Were gonna put some sticks and stuff in these little bushes and theyll show up a little better. I hope you can see em. Alright
Bob Ross,"Lets go back to this big old tree. On this side, this is really an exercise in making trees. There it comes, there it comes, there it goes. Think about these old limbs that hang out here and there"
Bob Ross,Now you could just as easy have done this painting in summer or spring. And put leaves on all these trees
Bob Ross,"I just decided today, I wanted to do a scene that, as I mentioned when we started, I like to walk in the woods"
Bob Ross,"Sometimes when I walk in the woods in the winter, the sun comes through so strong, and you have this gorgeous effect"
Bob Ross,"I sit down, and I watch this for a long time, and I kept thinking about how would I make that. And how could I do it easy"
Bob Ross,"I knew how to do it as a traditional painter, its a very time consuming, you have to let things dry between layers, and put some washes and glazes on there"
Bob Ross,"But I wanted the way where somebody could do this very quickly, and easily, without all the agony. And this is what Ive come up with, I think it works. Now this is acrylic paint, as I say"
Bob Ross,"It dries very rapidly, its not very good for doing wet on wet, cause you depend on the canvas staying wet through the entire painting. Doesnt work very well for that"
Bob Ross,"But for this, where you need a dry, undercolor, it works great. I will tell you, there is some controversy in the art world at this time, as to whether putting acrylic under oil is a permanent medium"
Bob Ross,I dont know. I really dont know at this point
Bob Ross,"I have been talking with some manufacturer of art products though, and, about the possibilities of making some other products that there will be no controversy about"
Bob Ross,"So maybe one day, theyll have something like that. Hopefully not too far in the future, cause I like to design new products. That makes painting easy, and makes it work for people. There we are"
Bob Ross,"Im fascinated with machinery and et cetera, for a long time, in college, I was an engineering student. Wanted to be a mechanical engineer. Instead of building bridges, Id rather paint em"
Bob Ross,"A lot of that rubbed off, I think. Im gonna take a little bit of that white, put a little touch of the brown into it. Maybe a little black, just to grey, oh, I like that, just to grey it a little"
Bob Ross,"I want to grey it. Lot of color on the brush, dont be afraid of color, a lot of color. I like sorta hold this thing like I would a pencil. So that its very loose, now then. Touch, and let this dance"
Bob Ross,"Let it play, let it pick up that color, let it leave its own color, let all these things happen, dont fight it. No pressure. Absolutely no pressure. Theres your light, its gonna come across there"
Bob Ross,"No pressure, no pressure. Here it comes, here it comes. Just highlight it, with no pressure. Let me get a little more black on the brush to grey it. There we go"
Bob Ross,"But you need a lot of color on the brush so when you touch it, itll just pull right off. There. See that. Isnt that fantastic"
Bob Ross,"Just with an old filbert brush, you can just about do this entire painting, with just an old filbert brush. Up to you. There we are. Ill have this one come right on through"
Bob Ross,"But Im turning the brush to get all the paint, and it creates different effects as its turning, and wiggling and jiggling. There"
Bob Ross,"Darker and darker as it comes around, cause you want this side next to the light to be the lightest of course. You do that. There. Look at that"
Bob Ross,"All we need up here is a big old hoot owl, itd look like Halloween. There. Alright. One of the other shows, I showed some footage that I had taken with a great big owl"
Bob Ross,"In fact it was a great horned owl. That rascal bit me on the nose, there. Alright, lets do this to a couple other trees here"
Bob Ross,"As I say, this whole painting is mainly just an exercise in painting trees, but when you get it done, people will think you labored over this painting for long periods of time"
Bob Ross,"Shh, dont tell them any different. Dont tell them any different. There. Just let it go, fall right along the edge. There we are"
Bob Ross,"Now if you have a lot of time, which we dont here, but if you have a lot of time, you could take a very thin paint, thin it with paint thinner and put it on the script liner brush"
Bob Ross,"A little black in there. And using it sidewards, just pull it down and let it just graze the high points here of that brown. Itll make some gorgeous effects"
Bob Ross,"It does take a little longer than doing this. Try it, you may like it better than this. If you do, then use it. We want to show you as many different ways as possible of creating effects"
Bob Ross,"What you create then, is totally and completely up to you. There, put a little bit over here on this old monster. See, but very loose. Very, very loose. There we are. Something about like so. Alright"
Bob Ross,"Let me wipe off the old brush. Little more of the white paint, and we can just sort of fill this in. Want this to be very rough looking. This paints thick"
Bob Ross,"In fact, in ways, it looks like a traditional painting when its done, you can go back with glazes"
Bob Ross,"Glazes just made from, oh, you can make glazes from something like a little paint thinner, a little linseed oil, a little color"
Bob Ross,"Can make all kinds of beautiful glazes, add a little transparent color to it. You guessed it, laughs I need a big tree. Lives right there"
Bob Ross,"This tree, Im gonna sort put it at an angle, so it looks like its, maybe its bent over a little bit. There we go. Big old legs sticking right out there. Big tree. Big, big tree"
Bob Ross,"Yeah, there he comes. Alright. There. See, it doesnt matter if you pick up some of that color, it makes it look good. Big old limbs hanging out on him. Right across that one, we dont care"
Bob Ross,"See, dont be afraid of it. Do it, enjoy it. Its what makes it fun. Back to our brush that has the light color on it. Come back in here. There, see. Just let it play and have fun. There, look at that"
Bob Ross,"You know, Ive got several letters commenting on this easel that Im using in this series. This is a brand new easel that has just been released. Im very happy with this easel"
Bob Ross,"What makes it so great, the top comes off. If makes a wonderful table top easel with four legs instead of the traditional three. Its much stronger. It works for this kind of painting, very well"
Bob Ross,"There, little bit of that white, we can add just a little white around his foots. About like that. There, once again, no pressure, allow that paint just to break on there. Just allow it to break"
Bob Ross,"Maybe theres a happy little bush that lives right there. Maybe theres another one over in here. Just here and there, some little bushy things. There, a little touch there"
Bob Ross,"Take a liner brush, put some paint thinner on it. There, go right into that brown. And we can just snatch up a few little sticks and twigs, here and there"
Bob Ross,"But see, this painting was done with very, very few pieces of equipment. Very few colors of paint, theres not a lot to it, its easy. You can do this one"
Bob Ross,"Even if youve never painted, this is one that you can do. And your friends and your family, they wont believe you done it. They really wont"
Bob Ross,"In fact, Ive had people write and say their friends actually started looking for numbers on their painting, like it was a paint by number. They thought they just covered the numbers up"
Bob Ross,"Now you can go back in here, and here and there, put the indication of a few limbs and twigs and sticks and things, but I dont want these to be real smooth"
Bob Ross,"I want them rough, so they follow along with whats happening in this painting. Very rough, ragged. Wherever you think they should be. Gnarly, I like that world, gnarly. There we go. See there"
Bob Ross,"All kinds of hangy-downs. All kinds of em, wherever you think they should be. There. Alright. Mmm, yeah that looks like a Halloween picture to me. And we can put some out in here"
Bob Ross,"And at home, when you do this, take your time. Do a lot of these, they really, all these little hangy down things here are absolutely fantastic. Youll enjoy them"
Bob Ross,"They make your painting look like, once again, like you spent so much time on it. And only we know, that it was very easy. There, and if you enjoy success with this, you wont believe what you can do"
Bob Ross,"This just opens doors to a world of art, thatll take you places youve only dreamed about going. Alright, tell you what"
Bob Ross,"Think we about got a finished one here, lets take a little red, sign this one, and well call it done. Hope youve enjoyed it"
Bob Ross,"Id love to see some photographs of your work, if you have time, send me a couple. Let me see what youre doing. From all of us here, Id like to wish you happy painting, and God bless, my friend"
Bob Ross,Interlude by Larry Owens
Bob Ross,- Hi. Certainly glad to see you today. I thought today wed just do a painting thats a lot of fun. Hope you have your paints out and your big brushes and youre ready to get along here with us
Bob Ross,"So I tell you what, lets start out today, have them run all the colors across the screen that you need to paint along with us"
Bob Ross,"And while theyre doing that, as usual, let me show you what Ive got done up here. Today I have a standard ol canvas up here"
Bob Ross,"And Ive covered the top of the canvas with liquid white, the bottom with liquid black and Ive just blended them together. So you have a nice even flow of color here. It goes from white to black"
Bob Ross,"And its that easy. Shoot, lets have some fun today. I thought today, maybe, Lets just do a painting thats a lot of fun. Make you feel good in here. Start with a small amount of phthalo blue"
Bob Ross,"Dont need much. Its very strong. Just a little. Just a tiny bit. Lets go up in here and lets just tap in all kinds of little just all kinds of little happy things. Tap, twirl, whatever"
Bob Ross,"Lets make a sky that has some life in it today. Just spin in all kinds of little little doers, like that. Were not too worried about em. Just have fun. Painting should make you happy"
Bob Ross,"Should be a good time when youre painting. There, see. Just sort of swirl it in. Let it go. Play with it. Reach over here and get a small amount of alizarin crimson right on the same brush"
Bob Ross,"Very small amount though. And that will give us sort of a reddish lavender, cause theres blue on there. And well let that bounce in here and there, wherever. Just a little. Just a little"
Bob Ross,And we can go back and get a little white here and there. Just a little white on the brush. And well just spin a little bit of that in there. Im just varying colors
Bob Ross,"I want a sky, I say that has a lot of little things happening in it. And each and every one of these will be different. Yours will be different than this one. The next one we do here will be different"
Bob Ross,"So dont try to just copy now. Let yours, let yours be an individual. There. Just blend that a little bit. And you can vary back and forth. Went back into a little blue there. There"
Bob Ross,The blue is much stronger than any other color up here. So you have to sort of keep that in mind. Itll get away from you sometimes if your not careful
Bob Ross,And phthalo blue is such a strong beautiful color. It might be just about my favorite color. There we go. There. Its quite a warm blue. Some blues are very cold feeling
Bob Ross,Have to put on a coat just work with em. Phthalo blue is a warm blue. Probably has a little green in it. Something like that. Thats probably all well need for that little sky
Bob Ross,"I with the brush, Im gonna put a little little prussian blue, and Im gonna go right over this dark color about like that. Just let it blend up with it"
Bob Ross,See how easy that is to cover when you have the black on there. This black works wonderful for areas that you know in your painting are gonna have a lot of dark in them. It work wonderful
Bob Ross,Now were gonna clean the brush. If youve painted with me before you know thats the most fun part of the whole technique
Bob Ross,"tapping chuckels And thats really the fun is just beatin the ol brush there. Tell you what, today lets have a little mountain that live way back in the oh its far away"
Bob Ross,"Take a little black, little alizarin crimson, little blue in it, something like that. Pull it out flat, cut across, get our little roll of paint"
Bob Ross,And maybe in our world a little mountain lives right there. I dont want much paint. Scrape off all the excess
Bob Ross,"In fact, if it bothers you to scrape, add a little white to it, so that way it wont be so dark. I dont mind scraping the canvas hard. There. Alright. Just as small amount of paint as you can put on"
Bob Ross,"Just enough to stain the canvas. Now, back to our two inch brush, and we want to grab this and pull it. Just pull it and then blend it outward. I want to make this very light"
Bob Ross,"The lighter a mountain is the farther away itll look in your painting. If its close to you, itll be very distinct and dark. I want this one to live way back somewhere, far away. So its very light"
Bob Ross,"There we are. Something about like that. And we just blend in the entire thing a little to bring it together. Okay. Okay, thats all. Little white, just a little"
Bob Ross,Maybe I put the least little touch of the bright red in it. Just enough to warm it up a little. We have a little pink in the sky so well have a little of that in here
Bob Ross,"Cut off our little roll of paint. Okay. Now I dont want a lot of detail back here so just put the tiniest little bit of color on here, little bit of white. Dont want much though"
Bob Ross,"Once again, I want this to look far away. So I dont want a lot of detail in it. Just enough to give the indication that theres a big mountain living back here"
Bob Ross,I dont even know what well do in the foreground exactly yet but well come up with something. Dont worry about it. Thats whats so great about this style of painting
Bob Ross,You can literally start off and only have a time of year in mind. Thats really all you need. And time of day probably just to determine where your light is coming from
Bob Ross,"But other than that, you really dont have to make any major decisions when you first start. And I like that because probably halfway through Ill probably change my mind anyway"
Bob Ross,"Little blue, prussian blue, little white. Maybe a little more white. Lighten it up. Oh, thats just perfect. Little roll of paint. Almost no color here. Just a hint. Just a hint"
Bob Ross,"Just to give a little, a little indication. Because Im probably going to take the little blender brush and blend this whole mountain to soften it. Im not trying to put much detail in it"
Bob Ross,Little blender brush. And very lightly. Following the basic angles
Bob Ross,"This little blender brush, the hair in it is so soft you could paint right over this firm paint, as long as its very gentle, without destroying it. There, soften it. Blend it. There we are. Alright"
Bob Ross,"We just pushed that little mountain back about five or six miles right on back there. Now then, lets go into it. Well just use that blue that we had right here. Just tap that brush right into it"
Bob Ross,"Same old bluish color. Go up in here. Now then, Im want to just take some of these angles and begin coming downward with them. Make all kinds of shapes. Grab another brush. I want to do something"
Bob Ross,"Take the least little bit, least little bit of indian yellow, least little bit, least little bit, and just blend it up. Just had an idea. I think if thats there, watch here, watch here"
Bob Ross,Itll create all kinds of little things happening down in here when you come across. Cause this yellow along this blue is gonna give us a basic little green color. Sneaky huh
Bob Ross,"Maybe theres a little doer that come down from here. Comes up like that. We dont know. And then lift upward. Make it look like theres little trees living back here far away, far, far away"
Bob Ross,"Just little devils. Put a little black with that color. But just a small amount, maybe. Maybe theres another little doer. Yep, your right. And he comes right up in through here. Lift it up. There"
Bob Ross,Just let your imagination take you wherever you want to be here. All these little hills and stuff that live back in here. You can have them. You can have em wherever you want em. There we are. There
Bob Ross,"See just vary a lot of these colors and lift. That lifting though, once again will make you look like little trees that live far away, far, far away. Alright. tapping Another brush to clean and dry"
Bob Ross,Now I want to create mist so Im going to tap the base of all this. But just the base. And you can even add a little titanium white to your brush if you really want to create mist
Bob Ross,"But just a tiny bit, tiny bit. And make all kinds of little, little soft areas in here. There we go. Wherever you think they should live, thats exactly where they should live"
Bob Ross,I like to make paintings sometimes that are very soft and very gentle. They dont show up to well on T. V. so most of them we do on T. V. are a little brighter. But they are still a lot of fun to do
Bob Ross,"When you are at home, try some of these. Lets go into, well theres some of that lavender color we had made the mountain out of. I think that was some black, alizarin crimson"
Bob Ross,"Were gonna put some sap green in it, little blue. Somethin about like that, let me get a little white, be right back, oh yeah, nice color, nice color"
Bob Ross,"Maybe a little black in there too just, yeah, perfect. Okay, tap the brush. Get a little paint on it. Maybe in our world, maybe, yeah. Yeah, youre right"
Bob Ross,"I want to make the indication here of some little foothills. Some little foot-y hills that live right along, right along where they live. Make a big decision. You decide where they live"
Bob Ross,"But just all kinds of little, like little trees, that live far up on a hill. Now notice, each layer is a getting a little more distinct, a little more detail in it. There we go. Clean, dry brush"
Bob Ross,"tapping And were gonna tap the base of this, firmly using the top corner of the brush. Firmly though. Firmly. I want to create that illusion of mist under there. Lift upward"
Bob Ross,"See how soft that becomes. You can do that. Same color. Same color only darker. Little sap green, little black, little blue, little crimson. But darker"
Bob Ross,"Each layer as it gets closer to you should get darker. Yep, here we go. All kind of little things living right up in here. There. Theres many, many ways of making foothills"
Bob Ross,"But this is one of the easiest, most effective, that Ive come up with. Try it. Try it before the series is over. Well show you several different ways of making these. There we go"
Bob Ross,"Just have to decide where this one goes. I dont know, maybe it goes all the way over here. Dont know if we even care at this point. We only make one decision at a time here"
Bob Ross,Alright back to our brush. Were using it to create mist. tapping And just mist the base of it. Just really get in there and mist it. Somethin about like that. There. Aint that neat
Bob Ross,"But already you can see plains just one after the other all the way up through this mountain. Theres already a lot of depth in this and youve done very, very little. Shoot that was fun"
Bob Ross,"Im gonna do it one more time. Same colors. Same colors but less and less white. Each time less white. So once again, it gets darker and darker as it gets towards you, comes towards you. There we are"
Bob Ross,"Maybe this one, thats almost the pure color. Not quite. A little white in it but not a lot. And Im using just the corner of the brush here and make some very basic little shapes"
Bob Ross,"Im not looking for detail. Its too far away. Its much, much too far away. You dont see every little leave in a tree this far away. There. About like that. brush strokes There"
Bob Ross,"While I got that color on the brush, maybe theres water back here. Well pull a little of that down. Just pull it straight down, like that"
Bob Ross,Reflections are one of my absolute favorite things to do in this technique. Well put a little white on the brush too. That will make them sparkle. Just a little though. Dont overdo. Dont overdo
Bob Ross,"It gets working and it feels good and the next thing you know, youve overdone it. Now go across very lightly, just enough to sort of move everything. About like that"
Bob Ross,"Maybe theres a little light spot out in here. Its up to you. Just a little shimmer across the water. You can do all these things that easy. That easy. There. Okay, sometimes, there"
Bob Ross,The least little touch of pink in that. Just to reflect some of that color out in the sky. Not much though. Least little touch. Least little touch there
Bob Ross,But keep these strokes straight so your water looks like its level. Otherwise itll sort of go away and leave you
Bob Ross,"Take that same ol dirty brush go into a little sap green, some of the yellows, yellow ochre, indian yellow, all of them. I want to make a little green color"
Bob Ross,"In my mind, this area right here is beginning to get close enough to us that we can make out color. Im not making a lot of detail yet. But were getting some basic colors, shape, form"
Bob Ross,"Once again, were not getting a lot of detail yet. Too much detail can be disturbing to the eye"
Bob Ross,"Because even if youre not aware of it, your mind knows that things that are far away you cant see a lot of detail in. Sometimes youre not aware of that, consciously, but subconsciously you are"
Bob Ross,"I dont know if that makes any sense but I know youve looked at paintings and youd say, Somethings wrong with that painting. I dont know what it is"
Bob Ross,But something bothers my eye about that painting.  And it can be something as simple as that. There we go. Im just taking a little fan brush with a little green on it
Bob Ross,And just sort of pushing upward just a little. Let me put a little liquid white on there to thin it. A thin paint will stick to a thick paint
Bob Ross,And I also want it to be a little lighter in color so it shows up a little better. So the liquid white really accomplishes that very easy. There. About like that
Bob Ross,Little more of the liquid white on the knife. Put the least little touch of bright red in it. Just the least little touch. And well just take here and cut in a water line. Just cut it in
Bob Ross,"Its just sort of a light area to break up between the darks. About like that. There. Alright. We dont even know where that goes over there. At this point, we dont even care. Dont even care"
Bob Ross,"There, a little, few little ripples on the water here and there. All those nice things. Find a fan brush. Liquid white. Okay, fan brush, liquid white, titanium white"
Bob Ross,"I put the liquid white in there, once again, only the thin the titanium white. Be right back. Get a little blue. A very small amount of the phthalo blue. Ready to have some fun. Lets do it"
Bob Ross,Its your bravery test. Pretend youre water and youre floating along here one day. You just having a good time. Youre not bothering anybody. Its a wonderful day
Bob Ross,Youre just floating along enjoying the scenery and all the sudden somebody pulled the stopper right out of your world and- spews and it goes over. And there it goes. Just let it come right over
Bob Ross,spews But if it goes straight and then down doesnt matter where you go here. Well cover any of that up that we dont like. Itll give the impression of water thats falling over
Bob Ross,"The best reason they call it a waterfall. Lets take a little bit of brown paint, straight van dyke brown. I just want to put some dark in here. Well put a lot of nice rocks in this"
Bob Ross,But I just want some dark right along in here to get us started. grunts Really get in there and mash it in. Im gonna have some fun today. Let me clean off a spot to work
Bob Ross,"Lets take black, little bit of prussian blue, little brown, maybe a even a little bit of crimson in it. And Im going to take paint thinner and Im going to thin this color till its quite thin"
Bob Ross,"Quite thin. Just use paint thinner, plain ol paint thinner, preferably odorless. Or youll be working alone. And just mix it till its nice and thin"
Bob Ross,"Now then, I want to take white and a little bit of black to make a grey or theres a little bit of blue there too. Guess we dont have a little blue in there too"
Bob Ross,But mostly black and white to make a nice grey color. About like that. Maybe a little darker. Perfect. Let me get a little thinner. I want this to be thin also
Bob Ross,"Now you remember our golden rule, a thin paint will stick to a thick paint. So all Im doing here, is making us some thin paint. so itll stick to all that thick that we have up there already. Okay"
Bob Ross,Wipe off the ol knife. Lets get us a little oval brush. Oval brushes are easy to distinguish. They are the only brush we have that has a black handle
Bob Ross,"And I did that intentionally so you wouldnt get them confused. Load both sides full of color. See, both sides. Now,take one side, only one, and go through that light color. Dark, light. Now watch"
Bob Ross,"Up here in our world lives a big ol rock, big ol rock, right there. See. Hes got a friend there. Alright. Now lets just have some fun. Here comes one, comes right over. Here he comes. Zoom"
Bob Ross,"This is the nicest, easiest way I have ever found of making some gorgeous rocks. Now then, lets have some fun. Lets take black, some prussian blue, little sap green. Let me get some phthalo green"
Bob Ross,I like phthalo green in there. In our world. You ready. There lives. Decide where. Right there. One big evergreen tree. And when we said big today we mean big evergreen tree. Pushing upward
Bob Ross,Just pushing upward. There it comes. Big tree. Big tree. Here he comes. There. I didnt realize how big that tree was. But thats okay. In our world we can have a tree any size that we want
Bob Ross,If Id have known it was gonna be that big Id have probably used a two inch brush to have made it easier. Now that same brush go into a little yellow. A little yellow ochre just mix them together
Bob Ross,"We can go back and put in a few little highlights. Dont want a lot. Keep these trees basically, basically, dark. Basically dark, some light. Take a two inch"
Bob Ross,"Well go in that same color, the black, the blue, little sap green, or phthalo green. Yep, right there lives a bush. We can just drop him right in there like that. Just fill that all in"
Bob Ross,"Over here on the other side. Ah, be brave. Using the corner of the brush well just drop in another one. Wherever you think they should be. Just drop them in. Just sort of fill all this up"
Bob Ross,"Just fill it up. There they come. There they come. All were doing is putting in some darks so our light will show. And this liquid black, really makes that easy. Really makes it much easier here"
Bob Ross,"Here comes one, yep right over the waterfall. Well go through some of that yellow, little sap green on the brush. We can just use a two inch brush. One direction. And go right above here"
Bob Ross,You could do this with a one inch. Im doing it with a two inch today. Doesnt matter. Put a little liquid white on the brush. Needs to be a little touch there so it will stick
Bob Ross,"Very quickly, very quickly, you get a feel for this. As soon as you touch the canvas you know, you know. See there, darker, darker, darker down here"
Bob Ross,"Now then, maybe in here, here right there lives another happy little tree. Notice Im making this one with the corner of the brush. The other one I made by pushing upward"
Bob Ross,"Just so theres some variations in your world. We want all kinds of little different things happening. There they go. Indian yellow, yellow ochre, every once in while a little touch of that bright red"
Bob Ross,Give it a little fire. Little bit of fire makes your painting look nice. There. There we go. Little bit right in here. Like that. Wherever you think these things should be
Bob Ross,Just think of all the little bushes. And we can go back to our oval brush. Its got the dark paint thats thin. Light on one side
Bob Ross,"And here and there, put in an indication of another little rock or two wherever you think they should be. And in our world maybe they live all through here. Wherever. Dark on the bottom. Light on top"
Bob Ross,"And put a bunch of these in then well just go back, there, with our ol two inch brush, the ol two inch brush, and we just go in and fill in all the little holes now with all these little, all these"
Bob Ross,"little things that live in here. See em. Okay. The other side, put a few over here. There. One little bush at a time. There we are. Okay"
Bob Ross,"Little touch of the yellow ochre headed here and there just for a change of flavor. There we are. Oh, nice one there. Little sparkler. Little sparkler. Alright. Now we can go back to our fan brush"
Bob Ross,Has a little liquid white on it. Little bit of the phthalo blue. Lets splash a little water back in here. splash Got to make those little noises. Let our waterfall just sort of wander around
Bob Ross,Little splashes here and there. Let it go. Just let it go. Something about like that. And that easy. That easy. Shoot. Leave some little open spots. Looks like little pools in there. There we are
Bob Ross,"Okay. And I think with that. Shoot, well call that a finished painting. Hope you enjoyed this one. From all of us here, Id like to wish you happy painting and God bless, my friend. smooth jazz"
Bob Ross,"light music - Welcome back. Certainly glad to see you today. I thought today wed do a painting thats just, its a lot of fun, very simple, and I think youll enjoy it"
Bob Ross,"So lets start out and have them run all the colors across the screen that you need to paint this with me at home. While theyre doing that, let me show you what I got going up here today"
Bob Ross,"I have my standard old, well, Im using an 18 by 24 inch canvas, but you use any size that you like and all Ive done is covered the entire canvas with a very, very. Let me say it one more time"
Bob Ross,"A very thin coat of liquid clear. Now, the clears on here just to make the canvas wet and slick and thats really the only reason its there"
Bob Ross,"Be careful when youre using this clear because you cant see it up here hardly. Its hard to, its hard to tell if you have enough. If you have any doubt. Because usually, you put too much on"
Bob Ross,"If you have any doubt, take a paper towel and wipe it down. Whats left will be just right. Its better to have too litte than it is to have too much. You just wanna make the paint slide on there"
Bob Ross,"Lets have fun today. The old two-inch brush. And Im gonna use very, very little color. Pull the smallest little amount, smallest little amount of the blue out here. Little, tiny bit of blue"
Bob Ross,"Very small amount. Lets go up in here. Now, very gently Im just going to begin applying some color up here in the sky. I want the. Lets do a winter scene today"
Bob Ross,"So, lets make it very soft, very misty. One of those winter. Tell you what, lets get crazy. Lets get crazy today. Lets have a"
Bob Ross,Maybe a few little buildings down here like a little farm scene or something. I dont know. Just sort of do it and see what happens
Bob Ross,"It doesnt matter because as you know, in our world, we dont make mistakes. We just have happy accidents. Its the only world I live in where theres no mistakes at all"
Bob Ross,"Thats what makes it so wonderful. Very little color. Shoot, while I got that going, lets just keep going. Maybe well just put a little bit of this blue all over"
Bob Ross,"Were gonna have a winter scene and were gonna need some shadows in our snow, so by applying a little blue down here, well use that later on. Automatically, this will become our shadows"
Bob Ross,"And if worst comes to worst, what the heck. Well turn it into a nice lake or pond or whatever we want. Doesnt matter. Thats whats so nice about this. You can change your mind right mid-stream"
Bob Ross,"Okay, fun time. Fun time. Lets wash the brush. As you know, we wash our brush with odorless paint thinner. Shake it off. And just beat the devil out of it. Now, lets go back with titanium white"
Bob Ross,"First of all, the prussian blue is transparent. Its very transparent. Now, Im gonna go into an opaque color. The titanium white and it is very opaque. Very opaque"
Bob Ross,"Just a little color on here, and lets go up in here and lets just play a little bit. Lets just pick out some areas like this"
Bob Ross,"We want this painting, as I say, to be very soft, very gentle quiet little painting. I dont want a strong, distinct sky here that, that, will be distracting. I want a very gentle, quiet little sky"
Bob Ross,"And so thats what we shall have. There. In our world, we can create any illusion that we want. And today, I want softness in our world. Tranquility, quiet. Peaceful"
Bob Ross,"Shoot, theres too much bad stuff going on in our world. Were gonna have a very peaceful place. Everybodys happy, even the little creatures. There we are"
Bob Ross,"Thats really, thats really about all I want for this sky. I dont wanna do much more than that. Something about like that. And I get to wash the brush again. All right"
Bob Ross,"I really, really just wanted to wash the brush. Shake it off. laughs You know they. If youre gonna do this at home, I suggest you get a little thing called a brush meter rack"
Bob Ross,"It goes down in a garbage can, cause if you do this in your living room, youre not gonna be very popular. Guarantee. Guarantee. All right. Lets go into a little black"
