person,text
Bob Ross,unbelievable what you can make here back into the Browns as we get farther down this mountain but see how that color stands out against that black background its fantastic absolutely fantastic maybe
Bob Ross,up in here well just a little too sharp for me I want to break that up a little so its not quite as sharp there okay and we can go back to our original dark color and just pull in a few very dark
Bob Ross,recessed Shadow areas but very very dark see grab a little that color let them just sort of blend together but its very dark there see okay good and with that you can make just unbelievable mountains
Bob Ross,but devote a little time to practicing shoot you will not believe what you can make very soon there we go and here Im just rubbing very hard just just to push all that color right into the fabric
Bob Ross,there we go we just let that come right on we dont know where that goes maybe Ill put a big tree right over there okay Sho we got one fantastic Mountain going right there and we can take a 2-in
Bob Ross,brush and the least little touch of white paint on it titanium white least little touch oh just barely touch it now I want to just begin blending little that white I want to create the illusion of
Bob Ross,nice soft Misty areas down here at the base so we take that white and just do little circles tiny little circles and we can tap thatll bring it all together there but you can create areas that are so
Bob Ross,Misty and soft and quiet that easy there we go its easy to overdo once again color stands out so strong against this black that its very easy to overdo so dont dont get carried away there we are
Bob Ross,now then were not worried about the bottom I think Ill put some little trees down there what the heck trees at the base of the mountain are always very pretty and over in here well just tap a
Bob Ross,little just to soften right in here where they come together there now just like making clouds here you can put several layers if you want you can create the illusion of layers of mist laying here can
Bob Ross,do very easy just let your imagination take you wherever you want to go its all you have to do all righty now then lets get the old knife lets take well just use this dark color we just using
Bob Ross,thats the mountain color maybe maybe Ill add a little bit more black to that on on it gray maybe a little bit Theo blue black phthalo blue and some brown and Crimson thats all it is there okay let
Bob Ross,me wipe off my knife well grab an old fan brush today this is a number six fan brush but but the number three would work just as well and some people like the number three because it gives you maybe
Bob Ross,a little more controls a little smaller maybe back here in this Mist we have some happy little trees that live back in here just the indication of little distant trees that are far away see now that
Bob Ross,little Misty area we put in there thats the only thing that makes those little rascals pop out at you otherwise they would just hide back here in that dark area but because we put that little Mist
Bob Ross,now they come alive another little trick you can do is take a little bit of light color doesnt matter what it is grab the bottom and lift upward make it look like hundreds of little tree trunks that
Bob Ross,are far away back here thats sneaky huh thats a lazy way of putting in a bunch of Tree Trunks very simply and then I have several fan brushes going so were just taking another mix up some color
Bob Ross,here well take some white some phthalo blue now I want to make several different grades of this so well take white here and Ill just bring a little that into it so now we have a much darker value
Bob Ross,up here than down here but its all the same color so we can have different variations of the same color in one pile let me clean off my knife okay well grab another fan brush as I say I have several
Bob Ross,of them going here that ones clean so well use him take a little that blue just loaded into the bristles little bit of the light color see theres all kinds of things happening in there its not one
Bob Ross,dead old color now maybe right in here theres some bigger trees that live they live right about here and I push upward today see give it a little upward push and we can make just all kinds of happy
Bob Ross,little Evergreens these are a little bigger theyre a little closer to us make a decision how many live in your world and drop them in just push upward with a corner of the fan brush though maybe
Bob Ross,theres a little one lives right here and this is just playing lights against dark darks against light etc etc and thats what gives you all these beautiful little effects now when youre doing this
Bob Ross,make a decision once again decide how many trees live in your world here and just pop them in maybe back in here going put some little bushes right here at the base of this see there just pop in some
Bob Ross,little but all Im doing is pushing upward with a fan brush thats all theres to it now then I want to create some Mist at the base of these little trees Ill take a 2in brush and very firmly tapping
Bob Ross,with the top corner of the brush just tap those trees frees and you can distort that diffuse it and itll create that illusion of mist and right on the base of this we can do the same thing if we want
Bob Ross,you can just make all kinds of beautiful little Misty effects that easy there we go now sh we just use that same old brush doesnt matter well go right into titanium white with it just put some
Bob Ross,titanium wait on it there we are like so now then decide where your snows going to live just come right here we can watch right in here okay now just pull see just make a big decision give it a pull
Bob Ross,wherever you want it to go at that a super way to put some snow in your painting its that easy though that easy and once again look how this stands out against that black hurt your eyes if youre
Bob Ross,not careful it just stands right out there maybe maybe theres a little river or something that lives in our painting make a decision where you think it lives pull it down straight down okay now take
Bob Ross,a clean brush this is clean and very dry be sure its clean and dry now thats mixing with the blue thats underneath here very gently go across and that quick we have instant reflections of a nice
Bob Ross,Shimmer on the water okay maybe maybe let me find another fan brush there it is knew I had one somewhere here well take the blue and the white just mix them together maybe theres a larger evergreen
Bob Ross,tree that lives here in our world I want to add a little dark color to that too just to dull it a little there we go little black into it just to dull it down oh thats nice thats nice dont want it
Bob Ross,too bright maybe our tree lives right there just make a decision put it in once again were going to take the corner of the brush and begin pushing upward now sometimes we make evergreen trees by
Bob Ross,pushing downward with a brush sometimes upward just sort of depends on how your mood is look around at trees and your area and see how they look or how youre feeling that day whatever theyre
Bob Ross,individuals just like painters so you make them any way that you want them there just want to show you different ways of making them and you you decide maybe there some little grassy things coming
Bob Ross,down through here I dont know now we can take the fan brush and begin making big decisions where all this lives very gently barely touching just caress the canvas and smooth all that out see here
Bob Ross,that comes well make a distinct little Peninsula that comes right down into the water there there like so but just barely touching you can make this so smooth it looks like Silk or you can leave it a
Bob Ross,little rough its up to you up to you now you know me I always think these are such beautiful places to live maybe lets have a little cabin lives right here easiest way that I found Mak a cabin is
Bob Ross,start by scraping out a basic shape this does two things first of all it allows you to lay out your cabin without being committed maybe most important it removes the excess paint and that makes your
Bob Ross,life a lot easier find me a spot to work take some van Dy Brown and lets go right up here we do the back Eve how we have it brown we can just fill this in all were doing here is just blocking in
Bob Ross,color thats really all were doing just blocking in color were not committed were not worried about it just putting some color on the canvas now then put a roof a little white there it is see how
Bob Ross,easy that is you can do that there so all you have to do just drop it in pay attention to your angles though angles are very important when youre doing buildings okay a little snow on the other side
Bob Ross,there we are cute little house take a little brown and white barely touching the canvas make us look like oh wood tired of wood now on the other side if you put anything over here at all very dark
Bob Ross,very dark cuz its going to be in Shadow okay maybe tell you what I have a little door here thats all you got to do take a little color on the knife a little dark color you can cut through make
Bob Ross,indication of some boards well do a cabin ectomy there you go just cut it off to whatever size you want that easy with our fan brush come back in here little little snow down here to at the bottom
Bob Ross,take a little blue and white make the indication maybe of a little path coming out there I dont know whatever just make up little stories in your mind maybe theres an Old Trapper lived here maybe
Bob Ross,one day he maybe fell off in here in the river shoot who knows we dont know tell you what lets get crazy lets take some dark color well take some black some phthalo blue Prussian Blue lizard
Bob Ross,Crimson it dont matter long as its good dark color on the 2in brush you know me I love these old Big Trees lets do a big tree lets go right over here on this left side maybe in our world lives a
Bob Ross,big tree right there Im going to do them the same way I did the little ones take the corner of the brush and just give it little upward pushes its all there is to it see there think about shape and
Bob Ross,form dont just hit it random though and you can create a beautiful tree just using his great big old brush its all there is to it big tree lets go on the other side we dont want it left out maybe
Bob Ross,this tree over here is a monster maybe it went clean off the canvas all right we can do that too we have no limits to our world youre only limited by your imagination only limited by your imagination
Bob Ross,and the good Lord puts No Boundaries on that so we can go anywhere we want to go with our imagination dont even have to see your friendly travel agent for that there anywhere you want to go maybe
Bob Ross,this tree lives right out here shoot right in front of our house there we go just coming ride over like that that pushes that cabin way back here in the woods like that maybe maybe theres some bushes
Bob Ross,and stuff to live down in here now then without cleaning the brush Im just going to go into a little touch of white and phthalo blue now then go right back up here and very lightly decide where your
Bob Ross,highlights are and just push upward the same way but dont overdo you want this tree to stay quite dark and just put in the indication of a few happy little highlights here and there there see there
Bob Ross,that something theres some right here like that and well go on the other side and give his little tree some we dont want him left out there he is but still thinking about shape and form and all
Bob Ross,those happy little things that go on in there its most most important now back to her fan brush lets put over here so you can use this fan brush maybe theres big stones and stuff all underneath
Bob Ross,here we dont I dont know where it is see you can put all kinds of things by just jiggling and wiggling that brush looks like its this is rough thats what my dog said and he sat down the Sandpaper
Bob Ross,he said rough on the other side little touch right there I like that ist that a fantastic way to do a beautiful little winter scene put a few little finishing touches in there shoot thats son of
Bob Ross,guns all done hope youve enjoyed this one itll really give you give you a nice painting to do so I think well call that one finished and from all of us here happy painting and God bless my friend
Bob Ross,Music
Bob Ross,"I thought today wed do just a beautiful little painting, and what Ive done here is Ive taken and covered the canvas with a piece of contact paper that has an oval cut in it, and then Ive covered"
Bob Ross,"this whole area in here with black gesso, allowed that to dry completely, and we just went over that and covered the entire black area with a little bit of alizarin crimson and just covered the entire"
Bob Ross,"black area from top to bottom. So I tell you what, lets start out, have em run all the colors across the screen that you need to paint this little painting with me"
Bob Ross,"And while theyre doing that, shoot, lets go on up here and get started. I thought wed just do something thats very bright and happy, make you feel good inside"
Bob Ross,"Lets start out today with a little bit of cad yellow on the two-inch brush, and well just tap a little bit of color into the bristles like so. There we go"
Bob Ross,"Okay, now today we have to make a decision right up front. We have to decide basically where our horizons gonna be, and well start there, and make sure its not dead in the center of your painting"
Bob Ross,"Put it to one side or the other, a little up, little down, but not dead center. Maybe right in here, start in that area and begin making little xs. Thatll be your lightest area right there"
Bob Ross,"And its gonna pick up the alizarin crimson and all kinds of beautiful little things will happen. Just like so, and work from that light area out. Continually blending outward"
Bob Ross,"And as your brush picks up more and more of the crimson, automatically its gonna get darker and darker in value as you work out from that lightest area"
Bob Ross,"There, now then, now we can do this as many times as we want to achieve a desired lightness. But each and every time, you go back, you wash your brush, and be sure you start with a clean, dry brush"
Bob Ross,"Shake it off. banging chuckling And just beat the devil out of it. But as I say, now maybe we wanna make this really bright"
Bob Ross,"We could take a little titanium white on our brush and then go into the yellow. There we go, now then, just load a little color on it. Lets go right up here, back to our bright area"
Bob Ross,Always start in that brightest area. And then begin blending outward. Always blending outward
Bob Ross,"And you dont want to carry this dirty brush back into your light area or youll lose that nice, bright area. Okay"
Bob Ross,"One thing that you will find when youre applying color over a black canvas is transparent color. Sometimes its very difficult to rub that on there cause we use a very firm, dry, thick paint"
Bob Ross,"If youll put the least little coat of liquid clear on here first, then youll find its very easy to put that color on. But a very, very thin coat"
Bob Ross,Probably the biggest mistake made is applying too much of the liquid clear. banging And we can dry our brush again
Bob Ross,"Now then, I just wanna blend this all out, bring it together, and well start doing some fun little things back in here. There. Very lightly go across. Okay, now then, lets make us a mixture"
Bob Ross,"Lets make a mixture of, tell you what, lets use alizarin crimson, alizarin crimson and a little phthalo blue. Proportionately much, much more crimson than blue. The blue is many times stronger"
Bob Ross,"So use a lot more crimson than blue. Sounds like a good song title. There we are, now then, let me clean off my old knife"
Bob Ross,"And I just wipe the knife on old paper towel, shoot, any old thing, clean ragll do. Now then, lets just take, well just keep using this old two-inch brush, what the heck"
Bob Ross,"Just get a little color on it and tap it. That loads the end of the bristles with color. Just tap it, see, give it a little push, little extra push right there. Now then, lets make some big decisions"
Bob Ross,"Maybe theres some beautiful little bushes that live right down here. Like so, now then, begin thinking about very basic shape and form and all those kind of things"
Bob Ross,"And I like to do the bottom of the bush first and then work upward. That way, automatically, automatically your bush will get lighter in value as you work upward"
Bob Ross,"Or your tree, this ones turning into a tree. See there. Thats all there is to it. And then we have a basic shape here for a very nice little tree"
Bob Ross,"Now over here on the other side, put a little more color on your brush. Maybe theres another little bush lives right there. And were still using just the corner of the two-inch brush"
Bob Ross,"So often we avoid this brush because its big, but itll do some of the most beautiful little detail things of all the brushes we use. Look there. I love these little black canvas scenes"
Bob Ross,"They are so pretty, and you can make such beautiful things happen. There, color stands out so good against this black gesso"
Bob Ross,"Now maybe in our world, shoot, we dont know, maybe theres some big trees that are way back in here. And I wanna do these very subdued, very quiet. You do this when the brush is almost out of paint"
Bob Ross,Thesell be the little background trees that are far away. There we go. And you just make a decision where they live and drop em in
Bob Ross,"Now then, maybe theres another big tree that lives here in the front. Well make him a little bit darker so it stands out. There. But just sorta let your imagination go"
Bob Ross,Make decisions where you think things would live in your world and drop it in
Bob Ross,"Thats really when you begin experiencing the joy of painting is when you dont have to spend all your time thinking about how to make a procedure, but what to make, thats when it really becomes fun"
Bob Ross,"Thats when you really taste the freedom. And to me, painting represents freedom because on this canvas, I can create any kind of world that I want, and so can you. Any kind of world that you want"
Bob Ross,"I think Ive mentioned in past series, I spent half my life in the military playing soldier"
Bob Ross,"In the evenings I could come home, take off my old military hat, and get out the paintbrush, and Id create the kind of world that I wanted. Theres no bad guys in here, no guns"
Bob Ross,"This is a happy place, little squirrels live here and play. And thats where I really wanted to be. I didnt want to play soldier all the time"
Bob Ross,"Lets take a little paint thinner and go right into that same color with the liner brush. But a lot of paint thinner, you want this to be very thin, almost ink consistency, turning the bristles"
Bob Ross,"That brings it to a nice, sharp point. Lets go up here, now then, we can go in here, and we can begin putting in all kinds of little tree trunks, stems, whatever you want. Just wherever you want em"
Bob Ross,"There. See, just all kinds of little happy things. Now if your paint does not flow like that, chances are, its too thick"
Bob Ross,"Add a little bit more of the paint thinner, and I think thatll eliminate the problem. But it should flow right over the top of this thick paint very easy"
Bob Ross,"And if youre using a thick paint, once again, and it does not flow, add a little more of the paint thinner, thats all you have to do"
Bob Ross,"There, and we can put some indications back here on these bigger trees. All these little details here"
Bob Ross,"See, you always have a lot of sticks and twigs that grow out in the woods, so that makes it pretty. Very nice. There"
Bob Ross,"Shoot, maybe we can see the indication of something that, mm, there it is, big old thing that lives right there. Let your brush wiggle and jiggle and have fun"
Bob Ross,"Tree trunks, sometimes, oh, theyre all gnarly. I hope thats a word, but you know what I mean. They have wiggles and bends in em. Theyve had rough lives"
Bob Ross,"Shoot, maybe they got stepped on, all kinds of things. Now who knows. But dont just make em all straight. It gets very boring very rapidly"
Bob Ross,"There, now we can see the indication here and there of just little things that are protruding out from between the little limbs, all these little things"
Bob Ross,"You know, I get letters from so many people, and they tell me banging of their successes and how well this is working for em and the fact that people actually wanna buy their paintings, and theyre"
Bob Ross,"very, very shocked over that. They say, Gosh, you know, I never dreamed anybodyd wanna buy something that I painted"
Bob Ross,Dont be surprised when that happens because people will like what youre doing and they wont believe that youre doing em
Bob Ross,"I get letters from people say, My family does not believe I done this myself.  They will not believe, and money is not important"
Bob Ross,"Money only is a way, if you sell your painting, its a way of, its your report card"
Bob Ross,"its people telling you that I enjoy your work so much that Im willing to give you my hard-earned happy buck for it. Thats really a supreme compliment, even if you dont sell your work"
Bob Ross,"Its a big, big compliment. Im taking a little titanium white, a little bit of that same lavender color. Let me get a little more white here. There we go, lighten that up a little"
Bob Ross,"Now tap the bristles, tap em, there we go. See how that pushes, but theres a little bit of paint"
Bob Ross,"You can see that little ridge thats left on the palette there, theres also one that corresponds to that on the end of your bristles. Thats what were looking for"
Bob Ross,"Lets go up here, now with that, we can come in here and very lightly put in a few indications of just little highlights, see em. We dont wanna get too much"
Bob Ross,"Just enough to show some little sparklies on these trees. Not too much, there we go. Over here. Since our light source is right in the middle, well highlight the other side. There we go. All right"
Bob Ross,"You never believed you could do that with a big old brush I bet, and you can. You really and truly can. Im gonna add a little touch of the phthalo blue to that just to blue it down a little"
Bob Ross,"And lets go right up in here. Cause were getting away from the light source, I want it to get a little darker, a little more into the bluer cool tones"
Bob Ross,"Blue is a very cool color, where your reds and yellows and stuff are very warm. So play not only light against dark, but warm against cool. There, makes beautiful, beautiful effects in your painting"
Bob Ross,"And this big old tree up here, there we go. Well just put some happy little things hanging out here on him, too, or her, whatever the case may be. There"
Bob Ross,"This is one of the neatest, nicest ways of painting trees. And even if youve never painted before, thisll work for you, this is a very simple painting. Very simple. Guaranteed success"
Bob Ross,"But like anything else, the more you do it, the better youre gonna get at it"
Bob Ross,"Cause with practice comes confidence, youre familiar with your tools and what they will do, youre familiar with the colors and how theyll behave, how they mix"
Bob Ross,And one of the things we try to do is keep the number of colors that you need to do this very limited so you learn what each color will do and the characteristics of that color
Bob Ross,"And it makes life easier for you. Im just gonna go in here and begin putting in layers, a few little layers of things, work in layers, always"
Bob Ross,"Just like so, do the thing that you believe is farthest away first, and then work forward, forward, forward. Always working forward. There we go"
Bob Ross,"There, see, but you just put layer after layer after layer. All right, and things begin happening, see, theres a little thing left in here. Im beginning to see all kinds of happy little things"
Bob Ross,"You can take the books that we have that go with the series and like take a tree out of one painting and maybe a lake out of another one or a building, and put em together and make all kinds of new"
Bob Ross,"compositions. Theyre only intended as guides to help you learn the technique and to have an idea. Shoot, mix em up. Lets have some fun, maybe theres some little grassy areas that live in here"
Bob Ross,"Lets go, well go right into a little bit of yellow, Ill grab a little black, when you touch that there, it makes a beautiful green color"
Bob Ross,"A little yellow ochre, indian yellow, little bright red here and there. Once again, tap that brush, get that little bit of paint right out on the end, lets go back up here"
Bob Ross,"Now you gotta make some big decisions here. Maybe theres some grassy areas that live up here. Where they live, make a decision, and begin dropping em in"
Bob Ross,"Begin dropping em in, see there, work in layers, though. I know you get tired of hearing that, but its so important. Start with the area thats farthest away and work forward"
Bob Ross,"And you know what Im beginning to see here. I bet youve seen it already, too. Wouldnt this be a perfect place to have a happy little stream that lives. Maybe well do that"
Bob Ross,"Just looks like a natural place to have one. Tell you what, tell you what, lets do that. Lets take, see, you get crazy sometimes when you do this, but thats all right"
Bob Ross,"You know, if youre a painter, youre allowed to be a little different, people expect that. So take advantage of that"
Bob Ross,"Cut off a little roll of paint right on the edge of the knife, there it is, lets go up here. Decide where your stream beds gonna be. Maybe its gonna live right in here"
Bob Ross,"Im just putting some dark on so our waterll have some place to run. Just van dyke brown, a little dark sienna. Thisll be our ground area now"
Bob Ross,"Maybe, maybe, maybe itll fall, lets have it fall right here, what the heck. Shoot, you can do anything, you can do anything. Anything that your heart can imagine, you can do. At least on this canvas"
Bob Ross,"There, a little brown and white. Tiny little roll of paint. And Im just gonna let that barely graze here and there"
Bob Ross,"Just want an indication here and there of a little highlight, not much, just a little"
Bob Ross,"Just a little, make it look like all kind of little land areas in there, but look how color comes out against this dark canvas, it sparkles. Just absolutely sparkles"
Bob Ross,"You can just put it on little things like that, and who knows, and then go back with your dark color, your browns and stuff, and change that into rocks just by pulling down a little bit"
Bob Ross,Allow a little bit of that white to touch it. I hope you can see that. But you can create all kinds of illusions of stones and rocks and little shelves of stone there just by changing the angles
Bob Ross,"Just change the angles. There we go, little right there. Thatll turn out to be a big stone when were done. Now then, shoot, lets get crazy here"
Bob Ross,"Lets take a fan brush, gonna dip it into the liquid white, and well go here, go into titanium white. I put the liquid white on there only to thin the color"
Bob Ross,"Only to thin it, thats all, cause a thin paint will stick to a thick paint, but you cant reverse that easily, its a lot of trouble if you reverse it"
Bob Ross,"Maybe well put the least little touch of phthalo blue, and I mean least little touch, just enough to give it a hint of blue, all right. A lot of color in the brush. Lets go right up here"
Bob Ross,"Gotta make some big decisions. Maybe our water starts back here somewhere. We dont know where it comes from, phew, falls over. Then every time it falls, when it hits, theres gonna be a little splash"
Bob Ross,"There it goes. Now if you have trouble making this go over without it mixing with all your color, add a little more of the liquid white. Once again, that thin color will slide right over there"
Bob Ross,"Where do we want it to go. How many little waterfalls do you want in your world. And maybe, shoot, maybe some of em disappear there, come out around here, and drop over. Doesnt matter"
Bob Ross,You can create any illusion that you want on your canvas. Maybe they come way out here and drop. This water just bubbles through here. You can almost hear it
Bob Ross,Theres very few sounds in nature that are prettier than listening to water trickle over rocks and fall
Bob Ross,"I dream one day of having a home right beside a little bubbling steam like this where you can just set and listen to it all day or all night, whatever"
Bob Ross,"Now then, lets go back, take our brush with our green on it, a little green, yellow, grab some of that ochre. Tap a little color into the bristle"
Bob Ross,"Now then, lets take a little of that green and push that right back. We want this to be higher than the water so it looks like its coming from behind it. There, see there. Isnt that something"
Bob Ross,"And the beauty of this, you could still turn this back into a happy little meadow, for example, if you wanted to. Its not too late. Its not too late"
Bob Ross,"You can just create all kinds of things yet with it. There we go. See, just layer after layer. Lets go on the other side and do a few little things over there, same basic idea, though"
Bob Ross,"See, just tap in all your little grassy areas wherever you want em. Maybe well make this one a little higher back here, there"
Bob Ross,"So it contains the water, we dont want the water slipping over the edges there and get the whole field wet out here. We dont want that. But maybe in your world you do want that"
Bob Ross,"If you do, its okay, you can do that. Lets put some. Lets put some happy little things here. Well just take some titanium white and just color on the canvas. Grab it and pull down"
Bob Ross,"Pull straight down and allow that color thats on the canvas to mix with your white. That creates all kinds of nice little effects, very nice"
Bob Ross,"And people who look at your painting, even if they dont understand, if they dont understand exactly whats wrong with it, their mind will tell em somethings not right in here, and it will disturb"
Bob Ross,"them. So try to keep these lines coming straight down. There we go, now then, we can have some little splashy, happy things that come out through here"
Bob Ross,"And some little shimmers across the water just by taking the brush. Shoot, whatever you want on there. Just drop em in, a few little splashes and foamy areas that are floating out through here"
Bob Ross,"Theres no limit to this, wherever you want it to go. Okay, tell you what, well take a little dark color here"
Bob Ross,"Let me take a little of that lavender that we mixed up, hows crimson, a little phthalo blue, tap a little into the brush. Now then, maybe theres a little peninsula that comes right out through here"
Bob Ross,"You know me, I like them old big trees, so maybe well put a big tree in here. We have to have a place for him to set, so were just putting some dark color in here so our light will show. Thats all"
Bob Ross,"And we can go back to our brush thats got the green on it and the yellow ochre, little touch of the bright red. Little indian yellow, all the reds, just tap it"
Bob Ross,"Now then, just come right on down here, but angles are very important, follow these angles that you put in here, see. Just let that work its way right on down. Right on down. There"
Bob Ross,"Now maybe, yeah, thats nice, I like that. Tell you what, maybe in our world there lives. We can have anything we want in our world. But maybe there lives a nice little bush right here"
Bob Ross,"We just take a one-inch brush, push in. Indication of a couple little bushes that live right in here, wherever you want em. Wherever you want em, doesnt matter"
Bob Ross,"And Ill just take that and go right through some yellow. Because it has a little blue on it, well get a nice green color"
Bob Ross,"Little yellow ochre on it, okay, now, maybe well just put a beautiful little bush in right there. Leave some of these dark areas though, dont kill em all"
Bob Ross,"Thats what separates all your little bushes. Those little dark areas are your good friend. Ooh, theres a nice one, got a lot of yellow ochre in it. See, thats a happy accident"
Bob Ross,"Now then, tell you what, tell you what, we can take just our clean knife, and here and there, just scrape in an indication of a few sticks and twigs wherever you want em, let some of the black canvas"
Bob Ross,"show through, thats all were doing. But it helps create that illusion of distance and depth in your painting. Okay, lets have some fun. This is the moment of truth"
Bob Ross,"Lets bring a camera right up here, and lets pull the contact paper off. And well just zip that right off. like so, isnt that something. That is pretty, I like these kind of painting"
Bob Ross,"And you know me, shoot, theres a minute or two left here. Lets have us a happy tree. Well just take the knife, maybe, maybe well have an old birch tree that lives right here"
Bob Ross,"Lets just let it run all the way up here. Now you couldve left the birch tree inside of the oval, but I sorta like it when it sneaks out a little bit"
Bob Ross,"But when you do your painting, you make that decision. If you want him to live inside that oval, you put that rascal in there and keep him in there. There, this is just straight van dyke brown"
Bob Ross,"Just making a basic tree trunk. Now you could also do this just by taking the fan brush and making one stroke, and you can create a trunk in one stroke"
Bob Ross,"Just thought wed do it with a knife today, just a little different. There. Okay, that gives us a basic trunk"
Bob Ross,"Now then, lets take some titanium white, a little titanium white, pull it out as flat as you can get it, cut across, and we have our small roll of paint, see, right on the edge"
Bob Ross,"Heres our light, so maybe its gonna hit right here, and just sorta pull around a little. But when you do this, let me exaggerate, grab it and pull around, hope you can see that"
Bob Ross,"See there, and that gives a roundness to your tree. There we go. Wherever you want him to go, here he goes, bloop, bloop. Helps to make those little noises"
Bob Ross,"Of course people look at you a little strange, but thats all right, thats all right. Now then, well take some paint thinner, some paint thinner. A little bit of brown"
Bob Ross,"We want this to be very thin, though, ink consistency. Okay, lets go up here"
Bob Ross,"Now then, maybe theres a big old elm that lives right here, and you can let it come right on out of the oval if you want to, its okay. Its yours, you can do with it anything that you please"
Bob Ross,"Heres one, comes right up in the sky, maybe it comes right on in front. Maybe theres just a little shorty there, gotta have some of those, too. Wherever, wherever. See, there they go"
Bob Ross,"And right on up here. There, but just make all kinds of happy little tree limbs and things that make you happy. Now a few on this other one right over here. Like that"
Bob Ross,"Shoot, this little old trees coming right along here. This is a beautiful painting. I really hope you try it, you will find it works very well, its an easy little painting"
Bob Ross,"You can do it without any problem. Tell you what, lets sign that. Well take a little bit of red, come right in here, and well sign her, and with that, well call this one finished"
Bob Ross,"I hope youve enjoyed this. From all of us, Id like to wish you happy painting and God bless"
Bob Ross,"light music - Voiceover This program is brought to you by North Light Books, publisher of over 200 how-to books and videos for fine artists and graphic designers"
Bob Ross,"And by Langnickel, manufacturers of selected artist brushes"
Bob Ross,"- Welcome back. Certainly glad you could join me today. Its a fantastic day here, and I hope it is wherever you are"
Bob Ross,"So Ill tell you what, lets start out today and have them run all the colors across the screen that you need to paint along with me at home"
Bob Ross,"While theyre doing that, let me tell you what Ive already done here"
Bob Ross,"I have my standard ol 18 by 24-inch canvas, double primed, pre-stretched canvas, and Ive covered it with a thin, even coat of the liquid white, so its all wet and slick and ready to go so lets go"
Bob Ross,"I thought today wed just do a beautiful little painting, maybe well do something with fall colors. Its a good day so lets just, lets start out and do a very simple little sky"
Bob Ross,"Very simple, nondescript-type little sky. Well take a little bit of the yellow ochre on the 2-inch brush, very small amount"
Bob Ross,"Maybe just go up in here, and lets just begin blending in some nice warm little colors here"
Bob Ross,"This is just yellow ochre, but its mixing with the liquid white, and itll be very pale and very, very soft. There, maybe a touch more color right about in here, wherever, wherever. There we go"
Bob Ross,"Now then, tell you what, tell you what lets take a little touch of the alizarin crimson on the 2-inch brush and some very small amount"
Bob Ross,Just pull a little bit out and tap the bristles firmly into the paint. That assures a nice even distribution of color all the way through the bristles
Bob Ross,"Okay, now then, maybe right in here well put a nice little warm spot, little pink spot just like that"
Bob Ross,"And were using little criss-cross strokes or little Xs like that and just blend that color right in. Once again, this is gonna be a very nondescript little sky very, very soft"
Bob Ross,You wont hardly even notice it when the paintings done. There. Now we just blend that crimson and ochre together. Lets have some fun
Bob Ross,"Tell you what, Ill take the knife and well mix up some lavender or purple color. Well take some alizarin crimson, a little bit of phthalo blue"
Bob Ross,"Now, proportionately much, much more crimson than blue. The blue is many, many times stronger. Pick it up and turn it all the way over if you really wanna mix it well"
Bob Ross,"Sometimes its very difficult to tell what color that is without putting a little white there because its gonna look just basically black, so put a little bit of white, and then you can test your"
Bob Ross,"color. Well put the small amount of that lavendar right here on the 2-inch brush, and maybe theres a little cloud that floats right in here. There, just tap. Its all we have to do"
Bob Ross,"Put in a very basic little idea of a cloud. Maybe right in here well put in a little little color like so, very soft and very gentle. There"
Bob Ross,"Now then, with a clean brush were just gonna brush this, so I have several brushes going so I dont have to wash them between each procedure"
Bob Ross,"There we go and that easy we have a very nice, very effective, soft, little sky. Now then, Im gonna continue to use this 2-inch brush. Ill go right into that lavender color"
Bob Ross,"Maybe well make some little background trees. Im just tapping the corner into the paint. I dont want a lot of paint on the bristles, just a little. Okay, lets go right up here"
Bob Ross,"Now then, begin thinking about some very basic little tree shapes, and were not looking for a lot of detail here. This is too far away"
Bob Ross,"If you put too much detail, youll lose that illusion of distance, so be very careful, very careful. It starts working and it feels good and you wanna just, oh you get carried away, there"
Bob Ross,But we want this to be very soft and very distant. There we go
Bob Ross,"And think about little individual trees and bushes and all kinds of little shapes here and just sorta let your imagination take you wherever you wanna go. There, hmm"
Bob Ross,"That looks soft and far away already, and we havent hardly done a thing to it"
Bob Ross,"Now if you wanna create more mist at the base of this, well take a clean, dry brush and tap the bottom of these little bushes and trees but just the bottom, just the bottom"
Bob Ross,"And very lightly, two hairs and some air. Touch and lift upward. There we go. Now then, maybe we want to put several layers in there. Thats pretty easy to do also"
Bob Ross,"Well take a little bit more of the color on the 2-inch brush and tap firmly, tap firmly. There we are. Now then, we can begin putting in the next layer. Now this is a little bit darker"
Bob Ross,"Each layer, as it gets closer to you in a landscape, should get a little darker. There we go, maybe right here. Wherever you want, just drop them in. Okay, its fantastic already, I like that"
Bob Ross,"Now maybe back in here were beginning to see the first indication of a little bit of color but very small amount so Im going to do a little touch of the yellow ochre, maybe even pick up a little bit"
Bob Ross,"of bright red. Well have a fall scene today. That sounds good. Okay, now then, lets just begin. Youre still using just the top corner just tapping in the indication of a little bit of color"
Bob Ross,"Not too much or, once again, youll lose that illusion of distance and depth. There, just a few little indications. Maybe theres one right here or wherever. And I think today thats about all we need"
Bob Ross,"Now under here I must have a little grassy area, a little grassy area. So Ill just take a little bit more of that same lavender color"
Bob Ross,"Decide basically where your little grassy area is gonna live, and lets come right up in here, and all you have to do is just tap it in. And this is just the dark so our light color will show"
Bob Ross,"Its all were putting in right now. Doesnt matter how you put this in. You could put this in with a paint roller, doesnt matter. Any ol way you wanna do it. There"
